user_id,movie_id,rating
46,431,5
46,1927,5
46,1434,5
46,983,1
46,32,1
46,416,1
46,368,1
46,102,1
46,1539,1
46,1692,1
46,54,1
46,332,1
46,297,1
46,782,1
46,615,1
46,651,1
46,1602,1
46,1734,1
46,10,1
46,30,1
46,360,1
46,291,1
46,1701,1
46,1568,1
46,590,1
46,562,2
46,327,1
46,1378,1
47,54,5
47,332,5
47,1539,5
47,1096,4
47,700,5
47,1045,5
47,1061,5
47,1434,4
47,782,5
47,651,4
47,229,5
47,124,4
47,983,5
47,1977,5
47,1692,5
47,424,5
47,488,5
47,702,5
47,102,5
47,912,5
47,1734,5
47,808,5
47,297,5
47,465,4
47,615,5
47,35,1
47,982,1
47,69,1
47,1754,1
47,354,2
47,678,2
47,1938,1
47,334,1
47,437,1
47,843,1
47,1026,1
47,1204,1
47,1085,1
47,94,1
47,327,1
47,1885,1
47,1701,1
47,1967,1
47,482,1
47,1327,2
47,1378,2
47,1668,1
47,807,1
47,291,1
48,808,5
48,54,4
48,700,5
48,488,5
48,1096,5
48,899,5
48,1265,4
48,983,4
48,912,4
48,1045,5
48,229,5
48,102,4
48,1595,5
48,368,4
48,424,5
48,1977,5
48,1061,5
48,1602,5
48,1539,5
48,1802,4
48,297,5
48,1692,5
48,465,5
48,416,5
48,32,5
48,437,1
48,1927,1
48,1801,1
48,274,1
48,431,1
48,1500,1
48,982,1
48,1560,1
48,1026,1
48,880,1
48,1451,1
48,1434,1
48,334,1
48,563,1
48,354,1
48,327,2
48,590,1
48,1836,1
48,807,1
48,17,1
48,306,1
48,351,1
48,30,1
48,200,1
48,1885,1
49,58,5
49,1188,5
49,5,5
49,1927,5
49,880,5
49,35,5
49,437,5
49,431,5
49,1237,4
49,274,4
49,188,5
49,843,5
49,136,5
49,334,5
49,1026,5
49,1801,5
49,1434,5
49,1204,5
49,1500,5
49,678,5
49,563,5
49,1649,5
49,1754,5
49,56,5
49,1938,5
49,1977,1
49,54,2
49,488,1
49,368,1
49,465,1
49,102,1
49,702,1
49,1802,1
49,1692,1
49,1271,1
49,912,1
49,615,1
49,1061,1
49,808,1
49,1779,1
49,1967,1
49,360,1
49,306,1
49,1668,1
49,227,1
49,1327,1
49,872,1
49,1568,1
49,1973,1
50,54,4
50,1265,5
50,912,5
50,465,5
50,615,5
50,32,5
50,899,5
50,1096,5
50,1602,5
50,1692,5
50,368,5
50,102,5
50,651,4
50,124,5
50,1434,5
50,1061,5
50,1977,5
50,808,5
50,1734,5
50,1595,5
50,782,5
50,332,5
50,416,5
50,488,5
50,297,5
50,1754,1
50,1500,1
50,188,1
50,94,1
50,5,1
50,982,2
50,1560,1
50,563,1
50,880,1
50,35,1
50,1867,1
50,437,1
50,58,1
50,1649,1
50,1927,1
50,562,2
50,200,1
50,1949,1
50,10,1
50,872,1
50,1850,1
50,306,1
50,160,1
50,1885,1
50,1568,1
51,113,5
51,17,5
51,562,5
51,1836,5
51,1568,5
51,1779,5
51,200,5
51,306,5
51,291,5
51,590,5
51,360,5
51,969,5
51,1689,5
51,1850,5
51,1859,5
51,392,5
51,1967,5
51,1668,4
51,1276,4
51,1973,5
51,1378,5
51,10,5
51,1949,5
51,1287,5
51,482,5
51,702,1
51,1539,1
51,488,1
51,912,2
51,54,1
51,1977,1
51,1265,1
51,1434,1
51,1734,1
51,416,1
51,1801,1
51,1451,1
51,563,1
51,1204,1
51,1500,1
51,1649,1
51,51,1
51,1237,1
51,1938,1
51,880,1
52,32,5
52,808,5
52,1271,5
52,899,4
52,368,5
52,102,4
52,229,5
52,54,5
52,332,5
52,1602,5
52,728,5
52,1802,5
52,1734,5
52,1265,5
52,983,5
52,465,4
52,424,4
52,1096,5
52,651,5
52,1434,5
52,297,5
52,1061,5
52,912,5
52,1888,5
52,782,5
52,35,1
52,1188,1
52,1204,2
52,1754,2
52,1237,1
52,334,1
52,58,1
52,1026,2
52,148,1
52,354,1
52,843,1
52,1085,1
52,1938,1
52,678,1
52,1967,1
52,10,1
52,1149,1
52,227,1
52,30,1
52,562,2
52,1973,1
52,1568,1
52,360,1
52,807,1
53,360,4
53,306,5
53,562,5
53,200,5
53,482,5
53,1149,5
53,160,5
53,1992,5
53,1859,5
53,10,5
53,113,4
53,872,5
53,1668,5
53,1287,4
53,1701,5
53,1850,4
53,1967,5
53,1247,4
53,807,5
53,1490,5
53,1689,5
53,227,5
53,1378,5
53,1973,5
53,1327,5
53,465,1
53,102,1
53,424,1
53,1888,1
53,1595,1
53,899,1
53,1602,1
53,368,1
53,615,1
53,488,1
53,188,1
53,1754,1
53,437,2
53,843,1
53,51,1
53,1938,1
53,69,2
53,334,1
53,1451,1
53,354,1
54,782,5
54,229,5
54,368,5
54,728,5
54,32,4
54,488,5
54,808,5
54,1539,5
54,1434,4
54,54,5
54,1888,5
54,416,5
54,1265,5
54,297,5
54,124,5
54,1595,5
54,1096,4
54,332,5
54,615,4
54,983,5
54,1734,5
54,465,5
54,1061,5
54,1602,5
54,912,5
54,1927,1
54,94,1
54,69,1
54,334,1
54,1237,1
54,563,1
54,136,1
54,1560,1
54,431,1
54,58,1
54,1867,1
54,678,1
54,274,1
54,354,1
54,1026,1
54,1949,1
54,590,2
54,200,2
54,1378,1
54,351,1
54,1149,1
54,160,1
54,17,1
54,291,1
54,1859,1
55,1649,5
55,1560,4
55,35,5
55,880,5
55,431,4
55,1026,5
55,1204,5
55,1237,5
55,1867,5
55,678,5
55,188,5
55,148,5
55,1434,5
55,5,5
55,94,5
55,437,5
55,51,5
55,1754,4
55,982,5
55,1927,5
55,1451,5
55,1085,5
55,843,5
55,1818,5
55,69,5
55,1096,1
55,332,1
55,416,1
55,1802,1
55,899,1
55,1602,2
55,229,1
55,1692,1
55,1271,1
55,700,1
55,1539,1
55,651,1
55,1595,1
55,1888,1
55,200,1
55,1949,2
55,1701,1
55,1327,1
55,1779,1
55,1149,1
55,160,1
55,1859,1
55,969,1
55,17,1
56,1888,5
56,124,5
56,899,5
56,32,5
56,1595,4
56,102,5
56,1271,5
56,54,5
56,297,5
56,416,5
56,368,5
56,1434,4
56,615,5
56,651,5
56,808,5
56,1045,5
56,424,5
56,728,4
56,1692,5
56,1061,4
56,229,5
56,488,5
56,700,4
56,1602,5
56,1802,4
56,437,2
56,136,1
56,563,1
56,51,2
56,1938,1
56,35,1
56,1927,1
56,1818,1
56,334,1
56,1237,1
56,56,2
56,94,2
56,431,2
56,1500,1
56,58,1
56,590,1
56,1701,1
56,1992,1
56,872,1
56,1568,1
56,1836,1
56,969,1
56,10,1
56,1949,1
56,1967,1
57,808,5
57,32,5
57,102,4
57,1434,5
57,1265,5
57,297,4
57,1888,5
57,1734,5
57,229,5
57,615,5
57,651,5
57,1977,5
57,1595,5
57,1271,5
57,700,5
57,368,5
57,782,5
57,1061,5
57,1539,5
57,424,4
57,465,5
57,702,5
57,332,4
57,1096,5
57,983,5
57,354,1
57,982,1
57,431,1
57,1938,1
57,1085,1
57,1026,1
57,5,1
57,94,1
57,274,1
57,563,1
57,58,1
57,334,1
57,1204,1
57,1451,1
57,1701,1
57,200,1
57,1859,1
57,1668,1
57,392,1
57,351,1
57,562,2
57,113,2
57,590,1
57,969,1
58,188,4
58,1938,5
58,136,5
58,1434,5
58,880,5
58,51,5
58,1500,5
58,1204,5
58,1867,4
58,437,5
58,58,5
58,1026,5
58,1927,5
58,678,4
58,1188,5
58,334,5
58,354,5
58,1560,5
58,69,5
58,1085,5
58,1649,4
58,1818,5
58,1451,5
58,563,4
58,1754,5
58,1692,1
58,1096,1
58,912,1
58,416,1
58,124,1
58,424,1
58,1045,1
58,651,1
58,32,1
58,782,1
58,1539,1
58,332,1
58,1061,1
58,368,1
58,562,1
58,872,1
58,1490,1
58,1701,1
58,306,1
58,360,1
58,1689,1
58,1992,1
58,113,1
58,1836,1
59,590,5
59,1668,5
59,1378,5
59,1568,5
59,1276,4
59,1327,4
59,113,5
59,1836,5
59,306,5
59,562,5
59,1689,5
59,1992,5
59,17,5
59,1885,5
59,1967,5
59,969,5
59,872,5
59,1859,5
59,482,5
59,1149,5
59,1973,4
59,360,5
59,227,4
59,30,5
59,1779,5
59,700,1
59,1539,1
59,899,1
59,102,1
59,702,1
59,416,1
59,615,1
59,1434,1
59,651,1
59,1271,1
59,188,1
59,843,1
59,1237,1
59,1801,1
59,35,1
59,1500,1
59,1649,2
59,1867,1
59,431,1
60,437,5
60,58,5
60,1500,5
60,136,4
60,880,5
60,1649,5
60,69,4
60,1434,4
60,982,5
60,35,5
60,1801,5
60,1237,4
60,5,5
60,148,5
60,1188,5
60,843,4
60,563,5
60,1026,5
60,678,5
60,1927,4
60,51,5
60,1754,5
60,1085,5
60,1818,5
60,1560,5
60,54,1
60,1539,1
60,229,1
60,297,1
60,1045,1
60,465,1
60,1802,1
60,1265,1
60,615,1
60,1061,1
60,912,1
60,1602,1
60,782,1
60,899,1
60,488,2
60,1850,1
60,562,1
60,1992,1
60,590,1
60,1885,1
60,327,1
60,160,1
60,30,1
60,1689,1
60,10,1
61,1689,5
61,30,4
61,1850,4
61,1568,4
61,562,5
61,360,5
61,200,4
61,590,4
61,1327,5
61,17,5
61,291,5
61,227,5
61,306,4
61,1668,5
61,1949,5
61,969,5
61,1701,5
61,1836,5
61,351,4
61,1967,4
61,482,5
61,1490,5
61,872,5
61,113,5
61,160,5
61,912,1
61,615,1
61,1045,1
61,1977,1
61,1265,1
61,416,1
61,1539,2
61,54,1
61,1271,1
61,1434,1
61,843,1
61,94,1
61,1927,1
61,563,1
61,1500,1
61,1818,1
61,1204,1
61,1188,1
61,1649,1
61,678,1
62,1287,5
62,1859,4
62,1779,4
62,1378,5
62,327,5
62,1701,5
62,1949,5
62,113,5
62,1568,5
62,1850,4
62,1490,4
62,1247,5
62,482,5
62,1668,5
62,1689,5
62,30,5
62,10,5
62,1276,5
62,969,5
62,1973,5
62,160,5
62,1992,5
62,872,5
62,1967,5
62,306,4
62,1434,1
62,651,1
62,1061,1
62,1888,1
62,1692,1
62,782,1
62,728,1
62,424,1
62,229,1
62,912,1
62,136,1
62,69,1
62,58,1
62,431,1
62,1867,1
62,1188,1
62,274,1
62,1649,1
62,1237,1
63,590,4
63,1276,5
63,200,5
63,807,5
63,1859,5
63,160,5
63,1287,5
63,1779,5
63,1149,5
63,1967,5
63,1689,5
63,1378,5
63,1836,4
63,1327,5
63,1973,5
63,327,5
63,227,5
63,360,4
63,1701,5
63,969,4
63,1490,5
63,482,5
63,1568,5
63,306,5
63,1885,5
63,1061,1
63,1265,1
63,124,1
63,1539,1
63,782,1
63,1602,1
63,424,1
63,615,2
63,416,1
63,465,1
63,1451,1
63,274,1
63,563,1
63,1867,1
63,1801,1
63,1938,1
63,678,1
63,1204,1
63,843,1
63,880,1
64,102,5
64,465,5
64,1692,5
64,912,4
64,808,5
64,32,5
64,983,4
64,700,4
64,899,5
64,1888,5
64,424,5
64,1595,4
64,615,5
64,1096,5
64,416,5
64,1734,4
64,728,5
64,297,5
64,1061,5
64,1045,4
64,1602,5
64,1539,5
64,332,5
64,488,5
64,1977,5
64,1754,1
64,843,1
64,35,1
64,431,1
64,1818,1
64,334,1
64,69,1
64,1500,1
64,1649,1
64,94,1
64,437,1
64,1801,1
64,136,1
64,880,1
64,1867,1
64,1287,2
64,1949,1
64,1701,1
64,17,1
64,360,1
64,1973,1
64,227,1
64,969,1
64,562,1
64,1836,1
65,1779,5
65,30,5
65,1973,4
65,1836,5
65,1859,4
65,113,5
65,1701,5
65,1149,5
65,562,5
65,1992,5
65,306,5
65,1967,5
65,1287,5
65,590,5
65,1949,5
65,1885,4
65,872,4
65,351,4
65,327,4
65,807,5
65,291,5
65,160,5
65,392,5
65,482,5
65,17,5
65,912,2
65,808,2
65,702,1
65,1888,1
65,782,1
65,1539,1
65,229,1
65,488,1
65,1692,1
65,1977,1
65,678,1
65,1451,1
65,35,1
65,334,1
65,1188,2
65,431,1
65,1560,1
65,94,1
65,69,1
65,1085,1
66,424,5
66,1602,5
66,1265,4
66,782,5
66,651,5
66,1888,4
66,808,5
66,983,5
66,332,5
66,416,5
66,297,4
66,32,5
66,1977,5
66,124,5
66,1802,4
66,102,5
66,368,5
66,1096,5
66,700,5
66,899,5
66,912,5
66,615,5
66,54,5
66,229,4
66,488,5
66,58,1
66,1754,1
66,1801,1
66,1649,1
66,1500,1
66,136,1
66,1818,1
66,1204,1
66,69,1
66,56,1
66,354,1
66,148,1
66,1938,1
66,678,1
66,1237,1
66,1992,1
66,807,1
66,1779,1
66,1836,1
66,351,1
66,1850,1
66,291,1
66,227,1
66,969,1
66,1859,1
67,1061,4
67,899,5
67,465,5
67,615,5
67,1595,5
67,332,5
67,1602,4
67,424,5
67,1096,5
67,782,5
67,229,5
67,1734,4
67,1045,5
67,416,5
67,808,4
67,368,4
67,54,4
67,702,5
67,912,5
67,32,5
67,1692,5
67,1802,4
67,651,5
67,1265,5
67,297,5
67,880,1
67,1754,1
67,1085,1
67,56,1
67,1938,1
67,1927,1
67,1500,1
67,354,1
67,188,1
67,982,1
67,1818,1
67,334,1
67,69,1
67,1560,1
67,437,1
67,30,2
67,160,1
67,1327,1
67,1247,1
67,872,1
67,562,1
67,1973,1
67,1859,1
67,327,1
67,360,1
68,912,5
68,1096,5
68,32,5
68,700,5
68,1802,5
68,1271,5
68,54,5
68,782,4
68,1434,4
68,124,4
68,424,4
68,899,5
68,102,5
68,465,5
68,488,5
68,416,5
68,1888,4
68,615,5
68,368,5
68,702,5
68,983,5
68,651,5
68,297,5
68,728,5
68,1539,5
68,1867,1
68,1451,2
68,1204,1
68,56,2
68,1938,1
68,843,1
68,1649,2
68,35,1
68,1754,1
68,1500,1
68,431,1
68,354,1
68,1801,1
68,563,1
68,113,1
68,1378,1
68,10,2
68,392,1
68,1247,1
68,30,1
68,1689,1
68,1967,1
68,590,2
68,291,1
69,424,4
69,32,5
69,1271,5
69,702,5
69,1595,5
69,1802,5
69,615,5
69,1096,4
69,488,5
69,368,5
69,1061,4
69,416,5
69,899,5
69,54,5
69,1734,5
69,124,4
69,782,4
69,297,5
69,651,5
69,728,5
69,229,5
69,1265,5
69,465,4
69,1602,4
69,1692,5
69,1085,1
69,880,1
69,1927,1
69,136,1
69,431,1
69,1451,1
69,1434,1
69,678,1
69,69,1
69,437,1
69,1500,1
69,1026,1
69,58,1
69,274,1
69,1204,1
69,360,1
69,1287,1
69,807,1
69,482,1
69,327,1
69,1378,1
69,969,1
69,1247,1
69,1992,2
69,1850,1
70,1668,5
70,1327,5
70,30,5
70,1490,5
70,1967,5
70,306,5
70,360,4
70,562,5
70,17,4
70,227,5
70,1287,5
70,1859,5
70,1568,5
70,10,5
70,351,5
70,969,5
70,1689,4
70,200,5
70,1378,5
70,1701,5
70,590,5
70,392,5
70,807,5
70,1992,5
70,872,5
70,1692,1
70,615,2
70,368,1
70,424,1
70,297,1
70,808,1
70,465,2
70,899,1
70,702,1
70,332,1
70,880,1
70,1867,2
70,1204,1
70,1451,1
70,148,1
70,1801,1
70,1754,1
70,843,1
70,136,2
70,437,1
71,1885,4
71,10,5
71,1327,5
71,1668,4
71,1247,5
71,30,5
71,1850,5
71,1836,5
71,160,5
71,392,5
71,351,4
71,590,5
71,1568,5
71,306,4
71,1689,5
71,1779,5
71,113,5
71,1378,5
71,969,5
71,1973,5
71,1490,5
71,872,4
71,291,5
71,1149,4
71,1967,5
71,912,1
71,1977,1
71,728,1
71,615,2
71,1802,1
71,1539,1
71,368,1
71,297,1
71,229,1
71,782,1
71,274,2
71,35,1
71,1818,1
71,1560,1
71,354,1
71,1204,1
71,5,1
71,1188,1
71,437,1
71,1927,1
72,1754,5
72,437,5
72,1938,5
72,1927,5
72,1500,5
72,148,5
72,1451,5
72,1867,5
72,51,4
72,136,4
72,188,5
72,431,5
72,1649,5
72,35,5
72,1237,5
72,880,4
72,1801,5
72,354,5
72,982,5
72,678,4
72,69,5
72,1085,5
72,56,4
72,1818,4
72,94,5
72,465,2
72,1539,1
72,297,2
72,416,1
72,1802,1
72,702,1
72,1977,2
72,332,1
72,54,1
72,912,1
72,899,1
72,1045,1
72,1271,1
72,424,1
72,1265,1
72,291,1
72,1992,1
72,1490,1
72,1276,1
72,1779,2
72,160,1
72,1949,1
72,1973,1
72,1378,1
72,1668,1
73,482,4
73,969,5
73,1992,4
73,200,5
73,10,5
73,1885,5
73,291,5
73,306,4
73,1378,5
73,30,4
73,1668,5
73,351,4
73,590,5
73,1247,5
73,227,5
73,1689,5
73,1149,5
73,1568,4
73,872,5
73,327,4
73,113,5
73,1490,5
73,392,5
73,1836,5
73,1949,5
73,702,1
73,983,1
73,297,1
73,368,1
73,1096,1
73,899,1
73,54,1
73,416,2
73,124,1
73,229,1
73,1801,1
73,1085,1
73,1188,1
73,354,1
73,1560,1
73,982,1
73,678,1
73,1927,1
73,1451,1
73,1938,2
74,368,5
74,1802,5
74,1271,5
74,1602,5
74,808,5
74,728,5
74,615,5
74,1539,4
74,983,5
74,124,5
74,700,5
74,899,5
74,54,5
74,465,5
74,1692,5
74,702,5
74,102,5
74,1045,5
74,424,5
74,32,5
74,1434,4
74,912,5
74,1734,5
74,488,4
74,332,5
74,1560,1
74,678,1
74,1085,1
74,1237,1
74,1204,1
74,1927,1
74,431,1
74,1500,1
74,563,1
74,58,1
74,1754,1
74,35,1
74,1451,1
74,334,1
74,94,2
74,30,2
74,807,1
74,200,1
74,306,1
74,10,1
74,1378,1
74,969,1
74,1490,1
74,1689,1
74,1992,1
75,334,5
75,51,4
75,1500,5
75,843,5
75,1818,5
75,1026,4
75,678,5
75,1649,4
75,563,5
75,69,5
75,148,4
75,1204,5
75,56,5
75,1560,5
75,1927,5
75,880,5
75,1237,5
75,94,5
75,1754,5
75,5,5
75,1434,5
75,58,5
75,274,4
75,1938,5
75,437,4
75,1888,1
75,297,1
75,1595,2
75,912,1
75,728,1
75,332,1
75,700,1
75,368,1
75,102,1
75,1692,1
75,1802,1
75,615,1
75,899,1
75,229,1
75,424,1
75,392,1
75,482,1
75,872,1
75,1568,1
75,1836,1
75,590,1
75,1689,1
75,1859,1
75,1701,1
75,291,1
76,1539,5
76,465,5
76,1271,5
76,1061,5
76,332,5
76,983,5
76,651,5
76,1434,5
76,1734,5
76,1595,5
76,229,5
76,297,5
76,424,5
76,368,5
76,54,5
76,102,5
76,1802,5
76,782,5
76,488,5
76,1888,5
76,728,5
76,416,5
76,1045,5
76,899,5
76,615,5
76,1754,1
76,51,1
76,1451,2
76,334,2
76,136,1
76,431,2
76,69,1
76,1867,1
76,58,1
76,5,1
76,1204,1
76,437,1
76,1560,1
76,35,1
76,1649,1
76,30,1
76,160,1
76,227,1
76,17,1
76,351,1
76,291,1
76,807,1
76,872,1
76,1701,1
76,10,2
77,872,5
77,807,5
77,1859,5
77,1992,5
77,1885,5
77,392,5
77,1949,4
77,306,5
77,969,5
77,227,4
77,351,5
77,200,5
77,291,5
77,327,5
77,1276,4
77,17,5
77,1287,4
77,1779,5
77,482,5
77,562,5
77,360,5
77,30,5
77,1850,5
77,590,5
77,1701,5
77,808,1
77,102,1
77,332,1
77,899,1
77,32,1
77,416,1
77,1602,2
77,424,1
77,615,1
77,651,1
77,1867,1
77,1649,1
77,51,1
77,437,1
77,5,1
77,1801,1
77,354,1
77,1927,1
77,1754,1
77,1085,1
78,899,4
78,1692,5
78,297,4
78,1802,5
78,1595,4
78,782,5
78,465,5
78,124,4
78,1977,5
78,54,5
78,229,5
78,102,5
78,1265,4
78,1539,4
78,615,5
78,1734,5
78,1096,5
78,702,5
78,1045,5
78,808,5
78,983,4
78,416,4
78,1602,4
78,368,5
78,1061,5
78,334,2
78,69,1
78,563,1
78,1818,1
78,1938,1
78,982,1
78,1927,1
78,51,1
78,1026,1
78,1801,1
78,1500,1
78,5,1
78,136,1
78,1434,2
78,1204,1
78,872,1
78,1287,1
78,1973,1
78,1568,1
78,1967,1
78,1885,1
78,327,1
78,10,1
78,1779,1
78,1859,1
79,807,5
79,1836,5
79,351,5
79,327,5
79,1378,5
79,1779,5
79,1287,5
79,1949,4
79,969,5
79,17,5
79,1668,5
79,1967,5
79,1490,5
79,1859,5
79,160,5
79,1568,5
79,306,5
79,590,5
79,227,5
79,1850,5
79,1327,5
79,1973,5
79,1701,5
79,113,5
79,1149,5
79,1734,1
79,1692,1
79,808,1
79,416,1
79,899,1
79,1061,2
79,102,1
79,488,1
79,728,1
79,1539,1
79,1867,1
79,880,2
79,334,1
79,982,1
79,437,1
79,1204,1
79,1188,1
79,1801,1
79,1938,1
79,1927,1
80,351,5
80,1568,5
80,1668,5
80,1836,5
80,1327,4
80,113,5
80,1701,5
80,200,5
80,969,4
80,590,4
80,1859,5
80,1490,5
80,1973,4
80,360,5
80,1885,5
80,482,5
80,1149,4
80,10,5
80,1850,5
80,392,4
80,17,4
80,1247,5
80,807,5
80,1949,4
80,1378,5
80,1434,1
80,1096,1
80,1888,1
80,424,1
80,700,1
80,1271,1
80,899,1
80,651,1
80,702,1
80,1061,1
80,563,1
80,431,1
80,1560,1
80,58,1
80,678,1
80,1085,1
80,1754,1
80,880,1
80,1867,1
80,148,1
81,1276,5
81,1885,5
81,1247,5
81,113,5
81,160,4
81,392,5
81,1490,5
81,1836,5
81,1779,5
81,351,5
81,1689,5
81,969,5
81,30,5
81,1568,5
81,590,5
81,482,5
81,200,5
81,306,5
81,1668,4
81,1701,5
81,1287,5
81,227,5
81,562,5
81,1967,5
81,291,4
81,808,1
81,32,1
81,488,1
81,368,1
81,332,1
81,899,1
81,297,1
81,1888,1
81,1265,1
81,1061,1
81,1649,1
81,678,1
81,1801,1
81,880,1
81,1434,1
81,563,1
81,982,1
81,1085,1
81,1560,1
81,1867,1
82,899,5
82,702,5
82,808,5
82,1271,5
82,368,5
82,1734,5
82,1061,4
82,1434,4
82,1802,5
82,615,5
82,54,4
82,465,5
82,1602,5
82,1888,5
82,488,5
82,912,5
82,424,5
82,297,5
82,728,5
82,102,5
82,1977,5
82,1265,5
82,1096,5
82,782,5
82,700,4
82,880,1
82,1560,1
82,1451,1
82,431,1
82,1938,1
82,94,1
82,678,1
82,188,2
82,1801,1
82,1085,1
82,1237,1
82,354,1
82,1026,1
82,334,1
82,69,1
82,1949,1
82,1378,2
82,1668,1
82,969,1
82,1327,1
82,1850,1
82,1836,1
82,807,2
82,360,1
82,1967,1
83,808,4
83,1977,5
83,1802,5
83,54,5
83,899,5
83,651,5
83,368,5
83,124,5
83,1271,5
83,983,5
83,416,5
83,1734,5
83,1096,5
83,488,5
83,782,5
83,1888,4
83,102,5
83,424,5
83,702,4
83,1595,5
83,1434,5
83,700,5
83,1602,5
83,229,5
83,1692,5
83,148,1
83,1204,1
83,354,1
83,51,1
83,1026,1
83,1085,1
83,563,1
83,1451,1
83,678,1
83,56,1
83,431,1
83,880,1
83,58,2
83,1560,1
83,327,1
83,1287,1
83,1885,1
83,10,1
83,1850,1
83,1859,1
83,1701,1
83,482,1
83,160,1
83,807,1
84,702,5
84,416,5
84,54,5
84,297,5
84,899,5
84,1045,5
84,368,5
84,615,5
84,1434,5
84,1265,4
84,1734,5
84,424,5
84,728,5
84,808,5
84,1977,5
84,332,5
84,1595,5
84,229,4
84,651,5
84,782,4
84,1602,5
84,1692,5
84,700,5
84,983,5
84,1539,5
84,982,1
84,1026,1
84,274,1
84,880,2
84,1649,1
84,148,1
84,334,1
84,58,1
84,843,1
84,136,1
84,1204,1
84,354,1
84,56,1
84,5,1
84,1927,1
84,351,1
84,392,1
84,1668,1
84,291,1
84,306,1
84,1701,1
84,113,1
84,872,1
84,1490,1
84,1568,1
85,1802,5
85,700,4
85,1539,4
85,465,4
85,1434,5
85,1734,4
85,1595,5
85,1061,5
85,983,4
85,1265,5
85,368,5
85,899,5
85,912,5
85,1096,5
85,615,5
85,1271,5
85,651,5
85,1602,4
85,1692,5
85,1888,5
85,124,5
85,782,4
85,702,5
85,32,5
85,1045,4
85,1026,1
85,1818,1
85,1451,1
85,1801,1
85,1237,1
85,1649,1
85,678,1
85,334,1
85,982,1
85,1754,1
85,148,1
85,1500,1
85,136,1
85,94,1
85,51,1
85,113,1
85,291,1
85,1668,1
85,306,1
85,969,1
85,1689,1
85,1779,1
85,360,1
85,392,1
85,807,1
86,1888,5
86,488,4
86,1265,5
86,1271,4
86,983,5
86,1595,5
86,702,4
86,1434,5
86,1539,5
86,465,5
86,912,5
86,615,5
86,1096,5
86,332,5
86,368,5
86,899,4
86,1734,5
86,1061,5
86,102,5
86,728,5
86,1045,5
86,297,5
86,782,5
86,1692,5
86,700,5
86,58,1
86,94,1
86,1500,1
86,1188,1
86,982,1
86,843,1
86,1867,2
86,1938,1
86,148,1
86,1560,1
86,1927,1
86,1801,1
86,1237,1
86,1085,1
86,1779,1
86,872,1
86,1568,1
86,10,1
86,227,1
86,1287,1
86,30,1
86,1992,1
86,351,1
86,590,1
87,351,5
87,1859,5
87,1992,5
87,1836,4
87,227,5
87,1850,4
87,30,5
87,291,5
87,160,5
87,562,5
87,1287,5
87,807,4
87,1327,5
87,590,5
87,1568,5
87,327,5
87,1149,5
87,17,5
87,872,4
87,1701,5
87,360,5
87,1247,5
87,1967,5
87,1276,5
87,482,5
87,1539,1
87,1265,1
87,912,1
87,1271,1
87,488,1
87,1692,2
87,615,1
87,124,1
87,728,1
87,700,1
87,354,1
87,1204,1
87,148,1
87,136,1
87,1867,1
87,843,1
87,1649,1
87,56,2
87,1237,1
87,1560,1
88,651,5
88,1802,4
88,416,5
88,424,4
88,1434,5
88,899,5
88,1595,5
88,54,4
88,124,5
88,1692,4
88,32,5
88,983,5
88,702,5
88,297,5
88,1271,5
88,1265,5
88,1602,5
88,332,5
88,488,5
88,1061,5
88,1539,5
88,368,4
88,1888,4
88,912,5
88,700,5
88,188,1
88,136,1
88,274,1
88,354,1
88,5,2
88,58,2
88,678,1
88,1188,2
88,1085,1
88,1500,1
88,982,1
88,1649,1
88,1237,1
88,1938,1
88,1859,1
88,1850,1
88,1490,1
88,590,1
88,1885,1
88,1689,1
88,1779,1
88,1949,1
88,1247,2
88,360,1
89,1045,5
89,229,5
89,1595,5
89,1539,5
89,124,5
89,32,5
89,416,4
89,808,5
89,1271,5
89,1888,5
89,488,5
89,465,5
89,615,5
89,1265,5
89,1096,4
89,102,4
89,54,5
89,368,5
89,702,5
89,782,5
89,297,4
89,1434,4
89,899,5
89,1692,5
89,1061,5
89,1649,1
89,58,1
89,1801,1
89,1451,1
89,880,1
89,148,1
89,431,1
89,35,1
89,51,1
89,1754,2
89,1560,1
89,1204,1
89,678,1
89,1026,1
89,188,2
89,872,1
89,1859,1
89,1885,1
89,327,1
89,562,1
89,1287,1
89,1949,1
89,1149,1
89,17,1
89,1850,1
90,1949,5
90,1490,5
90,1689,5
90,30,5
90,590,5
90,1967,4
90,807,5
90,1378,5
90,1779,4
90,360,5
90,200,5
90,392,4
90,306,4
90,1973,5
90,482,4
90,227,5
90,1287,5
90,1327,5
90,10,5
90,1836,5
90,1850,5
90,1885,5
90,1701,5
90,1276,5
90,1247,5
90,1977,1
90,728,1
90,1595,1
90,424,1
90,102,1
90,332,1
90,416,1
90,1265,2
90,899,1
90,1434,1
90,354,1
90,437,1
90,5,1
90,1927,1
90,1451,1
90,58,1
90,94,1
90,136,1
90,563,1
91,1927,5
91,148,5
91,843,5
91,1754,5
91,431,5
91,354,5
91,982,5
91,1867,5
91,56,5
91,51,5
91,563,5
91,1938,4
91,1649,5
91,1818,5
91,35,4
91,1188,5
91,678,5
91,136,5
91,5,5
91,1500,4
91,880,5
91,1237,5
91,437,5
91,94,5
91,274,5
91,1271,1
91,1977,1
91,229,2
91,1602,1
91,1888,1
91,465,1
91,102,1
91,912,1
91,700,1
91,1734,1
91,332,1
91,1595,1
